author_id,name,fields_of_study,publication_count,h_index,citation_count,avg_self_similarity,std_self_similarity
A5057284553,Jack Borthwick,Mathematics; Physics and Astronomy,24,4,65,0.517386,0.160694
A5010866787,Isabelle Lavoie,Medicine; Physics and Astronomy,5,4,69,0.526073,0
A5001582809,A.J. Rodolakis,Engineering; Physics and Astronomy,9,4,154,0.505024,0.175476
A5008921812,Jiangning Luo,Computer Science; Engineering; Physics and Astronomy,5,4,232,,
A5077250653,Jayson Zhang,Materials Science; Physics and Astronomy; Medicine,4,4,39,0.490025,0
A5112758953,M. Levin,Medicine; Neuroscience; Physics and Astronomy,18,4,145,0.222508,0.102305
A5074136758,Chris Godbout,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Materials Science",4,4,297,0.48822,0.116849
A5073075425,Benedict H. K. Lee,Engineering; Earth and Planetary Sciences; Physics and Astronomy,4,4,116,0.69557,0
A5107943284,N. Warrack,Physics and Astronomy,7,4,202,,
A5107917018,S. H. Robertson,Physics and Astronomy,7,4,117,,
A5105706442,C. M. Robles Gajardo,Physics and Astronomy,7,4,437,,
A5091177510,Li Cheng-Zhang,Physics and Astronomy; Materials Science; Engineering,13,4,87,0.609972,0.157559
A5089147433,Elizabeth Ledwosinska,Materials Science; Physics and Astronomy; Engineering,10,4,420,0.450763,0.211786
A5067845586,K. Oyama-Gannon,Physics and Astronomy; Materials Science,4,4,59,0.604799,0.071376
A5112544991,J-L Meunier,Materials Science; Physics and Astronomy; Engineering,5,4,83,0.492577,0.088499
A5111654094,Jacques Ouellet,Engineering; Physics and Astronomy,5,4,245,0.863507,0
A5047569438,M. A. Dobbs,Physics and Astronomy,8,4,43,0.627726,0.074543
A5092829043,Vadym Bidula,Physics and Astronomy; Environmental Science; Engineering,7,4,76,0.695034,0.151119
A5074667431,M. Dorica,Engineering; Physics and Astronomy,10,4,89,0.508962,0.187916
A5046616773,Jan Borchmann,Physics and Astronomy; Materials Science,8,4,66,0.676177,0.1473
A5045858982,Richard Talbot,"Physics and Astronomy; Engineering; Biochemistry, Genetics and Molecular Biology",8,4,57,0.405366,0.100163
A5067362510,Egang Lu,Physics and Astronomy; Engineering,4,4,402,0.568289,0.067557
A5067239327,Nageswara R. Ghattamaneni,Materials Science; Engineering; Physics and Astronomy,4,4,794,0.518568,0.339713
A5085755198,Michael Zamfir,Physics and Astronomy; Earth and Planetary Sciences; Engineering,7,4,102,0.667128,0.098311
A5037631869,Hong Ren,Physics and Astronomy; Engineering; Materials Science,8,4,98,0.719555,0.068171
A5059122829,William Georges,Engineering; Materials Science; Physics and Astronomy,13,4,247,0.627361,0.11646
A5113550038,A. Serge Arsenault,Neuroscience; Medicine; Physics and Astronomy,6,4,113,0.421618,0.168368
A5111645696,Evgenij Kritchevski,Mathematics; Physics and Astronomy,6,4,128,0.532231,0.284177
A5034864967,Alessandro Ricottone,Physics and Astronomy; Computer Science,8,4,35,0.490234,0.219395
A5082350660,Surabhi Joshi,Engineering; Physics and Astronomy; Materials Science,7,4,84,0.716837,0.11312
A5033314347,Mina Spasojevic,Engineering; Physics and Astronomy,8,4,106,0.671515,0.123763
A5111823658,Y. Mori,Engineering; Physics and Astronomy; Medicine,19,4,120,0.159262,0.080851
A5107924105,C. Nelson,Physics and Astronomy,6,4,90,,
A5107923712,S. P. Mc Kee,Physics and Astronomy,6,4,128,,
A5107919796,T. Vafeiadis,Physics and Astronomy,6,4,76,,
A5024481566,S. Rabie,Engineering; Physics and Astronomy,8,4,28,0.678741,0.111765
A5014870191,Z. Wang,Physics and Astronomy; Earth and Planetary Sciences,13,4,48,0.492379,0.109158
A5012854579,Sajjad Feizollah,Medicine; Chemistry; Physics and Astronomy,13,4,43,0.581788,0.132534
A5027729132,Jad Alshami,Medicine; Physics and Astronomy; Materials Science,10,3,436,0.484837,0.222924
A5016310337,Ziyuan Wang,Decision Sciences; Physics and Astronomy; Mathematics,8,3,643,0.524311,0.25812
A5013486443,Stephen Kamp,Materials Science; Engineering; Physics and Astronomy,8,3,146,0.441004,0
A5010871098,Yan Gobeil,Physics and Astronomy; Mathematics,8,3,157,0.55142,0.206083
A5088363514,Till Hagedorn,Physics and Astronomy; Engineering,5,3,77,0.616704,0.07434
A5086008126,Mohini Ramkaran,"Physics and Astronomy; Materials Science; Biochemistry, Genetics and Molecular Biology",5,3,24,0.428863,0.082254
A5085271986,Yi Sang,Physics and Astronomy; Engineering,5,3,534,0.854342,0.072335
A5060250794,E. Shabazian,Chemistry; Physics and Astronomy,4,3,158,0.720893,0.122329
A5008407585,Marwan Kanaan,Engineering; Physics and Astronomy; Social Sciences,8,3,22,0.464283,0.208541
A5012531555,C. Lund,Physics and Astronomy; Engineering,10,3,35,0.437603,0.090569
A5011550255,George Tali,"Medicine; Biochemistry, Genetics and Molecular Biology; Physics and Astronomy",3,3,24,0.185444,0.063919
A5081431027,Mehdi El Ouali,Physics and Astronomy; Engineering,5,3,77,0.569779,0.064059
A5113570069,Dominique Lafleur,"Physics and Astronomy; Biochemistry, Genetics and Molecular Biology; Materials Science",3,3,37,0.54826,0
A5113497066,S. E. Mclachlin,Physics and Astronomy,3,3,168,,
A5105650188,J. P. Mc Gowan,Physics and Astronomy,9,3,22,,
A5111547533,H. Vali,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Environmental Science",11,3,248,0.265924,0.148291
A5066923992,M. El Azab,Engineering; Physics and Astronomy; Materials Science,3,3,38,,
A5078170561,Guillaume Payeur,Physics and Astronomy; Earth and Planetary Sciences,6,3,23,0.619021,0.205913
A5027528549,Gerald Ratzer,Physics and Astronomy; Environmental Science; Computer Science,14,3,16,0.343514,0.227621
A5027222468,Nitika Vaish,Engineering; Physics and Astronomy,14,3,70,0.504569,0.137749
A5112391989,S. H. Robertson,Physics and Astronomy,3,3,83,,
A5112194602,Thai-Chau Nguyen-Huynh,Physics and Astronomy; Engineering,3,3,63,0.748586,0.101787
A5111932914,A. Robinson,Physics and Astronomy,3,3,159,,
A5111896078,J. Mayer,Physics and Astronomy,3,3,50,,
A5111878084,Y. Ye,Physics and Astronomy,3,3,137,,
A5111504723,P. M. Patel,Physics and Astronomy; Engineering,3,3,236,,
A5098402034,Aleksandar Nikic,Engineering; Physics and Astronomy,11,3,44,0.620796,0.108646
A5050352788,S. J. Lee,Physics and Astronomy,4,3,178,0.666389,0.03107
A5079689282,Shahriar Al Imam,Materials Science; Physics and Astronomy; Engineering,5,3,77,0.618468,0.088948
A5077942369,K. Gibbs,Physics and Astronomy; Chemistry; Materials Science,5,3,268,,
A5077871825,Frédéric Thomas-Dupuis,Engineering; Physics and Astronomy,5,3,18,0.597594,0.161129
A5073281481,Viraj Meruliya,Physics and Astronomy; Mathematics,6,3,41,0.689695,0.12457
A5004690697,Norihiko. Yoshikawa,Engineering; Physics and Astronomy,3,3,296,,
A5058361140,David Salt,Arts and Humanities; Physics and Astronomy; Psychology,7,3,13,0.216907,0.038274
A5054912561,Justine Schweizer,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Materials Science",7,3,45,0.035032,0
A5111410718,Alex Crew,"Physics and Astronomy; Environmental Science; Biochemistry, Genetics and Molecular Biology",3,3,264,0.646054,0
A5111382907,C. Potter,Physics and Astronomy,3,3,93,,
A5111128932,S. H. Robertson,Physics and Astronomy; Engineering,3,3,23,,
A5076120888,J. Lee,Physics and Astronomy; Chemistry; Neuroscience,9,3,118,0.170225,0.120766
A5068414160,Oulin Yu,Materials Science; Physics and Astronomy,11,3,64,0.564095,0.239847
A5067109624,Rouzbeh Modarresi Yazdi,Physics and Astronomy,11,3,29,0.689766,0.137496
A5110274585,C. T. Potter,Physics and Astronomy,3,3,140,,
A5110195557,K. Kordas,Physics and Astronomy,3,3,150,,
A5062638365,Evangelia Farri,"Medicine; Biochemistry, Genetics and Molecular Biology; Physics and Astronomy",3,3,97,0.789652,0.082594
A5060459966,A B Macallum,"Physics and Astronomy; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",3,3,25,,
A5072900442,Renata Mutalova,Computer Science; Physics and Astronomy; Engineering,5,3,24,0.558281,0.189672
A5052336571,Ioana Fugariu,Physics and Astronomy; Medicine; Chemistry,7,3,107,0.425262,0.216766
A5049164991,Yun Zhong,Physics and Astronomy; Materials Science; Engineering,7,3,35,0.741731,0.066956
A5067053357,Hamidreza Memarzadeh Tehran,Engineering; Physics and Astronomy,6,3,23,0.589654,0.123874
A5066062074,Md. A. H. Talukder,Engineering; Physics and Astronomy; Decision Sciences,6,3,28,0.500296,0.206481
A5058132500,Simon Sehayek,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Neuroscience",11,3,53,0.539069,0.218589
A5001189387,Catherine D. Edgar,Materials Science; Physics and Astronomy; Agricultural and Biological Sciences,3,3,372,,
A5053806452,David Santiago Ayala Alvarez,Physics and Astronomy; Medicine,11,3,31,0.396333,0.181929
A5000300667,G. R. Tait,Medicine; Engineering; Physics and Astronomy,3,3,29,0.365222,0
A5059129992,Gursimranbir Singh,Earth and Planetary Sciences; Physics and Astronomy; Engineering,3,3,43,0.61228,0.155564
A5043898358,Kuan-Wei Chen,Physics and Astronomy; Social Sciences,28,3,34,0.338752,0.156859
A5068128527,Nona Abolfathi Nobari,Engineering; Physics and Astronomy; Chemistry,5,3,49,0.629393,0.159434
A5066146139,Bruce Alstrom,Engineering; Physics and Astronomy,5,3,14,0.780222,0.011053
A5064672583,Neil D. Cowan,Physics and Astronomy; Materials Science,5,3,105,0.141291,0.008335
A5063812088,Gabriel William Duchesne,Engineering; Medicine; Physics and Astronomy,5,3,9,0.630833,0.171592
A5045942307,Matthieu Cadiot,Computer Science; Physics and Astronomy; Mathematics,15,3,20,0.674626,0.098238
A5039948869,Guillaume Laporte,Physics and Astronomy; Mathematics,4,3,83,0.200084,0.108505
A5114228504,S. H. Robertson,Physics and Astronomy,4,3,150,,
A5020844232,Jing-An Sun,Physics and Astronomy,11,3,20,0.682102,0.135723
A5019162833,Aidan W. Schiff-Kearn,Engineering; Chemistry; Physics and Astronomy,11,3,76,0.67472,0.068657
A5019080598,William Fajzel,Physics and Astronomy; Social Sciences; Earth and Planetary Sciences,11,3,23,0.549586,0.209003
A5061967559,S. Schaer,Physics and Astronomy,5,3,147,0.521204,0.228477
A5061539976,Devon Rosner,Physics and Astronomy; Engineering,5,3,123,0.553334,0.235264
A5054241731,Martin Chewe Sichinga,Physics and Astronomy; Environmental Science; Materials Science,3,3,63,,
A5033078371,J. Tyler,Physics and Astronomy; Engineering,7,3,120,0.604,0
A5031272570,S. Mahdavi,Engineering; Materials Science; Physics and Astronomy,7,3,44,0.452247,0.16389
A5111957530,Richard Léveillé,Physics and Astronomy; Engineering; Environmental Science,4,3,929,0.508073,0.044794
A5027768396,T. Wager,Physics and Astronomy; Engineering,7,3,167,0.785344,0
A5109153340,R. Guenette,Physics and Astronomy,3,3,346,0.669596,0
A5016102436,Bruno Taglietti,Engineering; Physics and Astronomy,11,3,26,0.446181,0.170591
A5108515036,M. Schram,Physics and Astronomy; Computer Science,3,3,245,,
A5108075811,A. Hölscher,Physics and Astronomy; Computer Science,3,3,126,,
A5107907897,S. H. Robertson,Physics and Astronomy,3,3,273,,
A5107900102,S. H. Robertson,Physics and Astronomy,3,3,151,,
A5107884685,C. Nelson,Physics and Astronomy,3,3,129,,
A5107346574,S. H. Robertson,Physics and Astronomy,3,3,215,,
A5107346491,R. Mantifel,Physics and Astronomy,3,3,362,,
A5107310174,D. Robinson,Physics and Astronomy; Computer Science,3,3,2015,,
A5107296648,D. MacQueen,Physics and Astronomy,3,3,229,,
A5107204518,P. Savard,Physics and Astronomy,3,3,200,,
A5107145857,S. Roe,Physics and Astronomy,3,3,188,,
A5107145281,W. Trischuk,Physics and Astronomy,3,3,200,,
A5012448776,Steven Dahdah,Physics and Astronomy; Engineering; Computer Science,15,3,14,0.56971,0.147284
A5056260349,Jean-Guy Villemure,Medicine; Physics and Astronomy,6,3,89,0.546724,0.207672
A5056357308,Alexandre Rekik,Engineering; Physics and Astronomy; Chemistry,5,3,101,0.639907,0.17605
A5056122857,Nava Zaritsky,Physics and Astronomy; Chemistry,5,3,16,0.583652,0.084284
A5054407852,Hu Zhou,Chemistry; Physics and Astronomy; Chemical Engineering,5,3,45,0.534704,0.095731
A5031973422,S. A. Ethier,Earth and Planetary Sciences; Physics and Astronomy,4,3,182,0.541462,0.182297
A5106916279,Z. Li,Physics and Astronomy,3,3,73,,
A5106792311,S. Pashapour,Physics and Astronomy,3,3,263,,
A5106763906,G. Sganos,Physics and Astronomy,3,3,244,,
A5106748952,S. E. Mclachlin,Physics and Astronomy,3,3,79,,
A5106748527,G. Williams,Physics and Astronomy,3,3,92,,
A5106734050,R. Mazini,Physics and Astronomy,3,3,92,,
A5106470116,S. H. Robertson,Physics and Astronomy,3,3,211,,
A5106306627,S. H. Robertson,Physics and Astronomy,3,3,219,,
A5106294192,C. T. Potter,Physics and Astronomy,3,3,271,,
A5106286172,P. M. Patel,Physics and Astronomy,3,3,149,,
A5051556479,Judith A. Williams,Physics and Astronomy; Decision Sciences; Arts and Humanities,3,3,160,,
A5105837538,B. Stelzer,Physics and Astronomy,3,3,146,,
A5105833022,I. Vollrath,Physics and Astronomy,3,3,433,,
A5105780511,P. M. Patel,Physics and Astronomy,3,3,161,,
A5105543935,T. Kwan,Physics and Astronomy,3,3,809,,
A5105536572,R Mantifel,Physics and Astronomy,3,3,66,,
A5105523046,R. Mantifel,Physics and Astronomy,3,3,259,,
A5105397277,P. M. Patel,Physics and Astronomy,3,3,104,,
A5105301672,B. Hinrichsen,Physics and Astronomy,3,3,242,,
A5105284482,B. Stelzer,Physics and Astronomy,3,3,179,,
A5105275824,P. M. Patel,Physics and Astronomy,3,3,108,,
A5105228296,R. Mazini,Physics and Astronomy,3,3,108,,
A5105141774,W. Trischuk,Physics and Astronomy,3,3,241,,
A5104830282,S. H. Robertson,Physics and Astronomy,3,3,122,,
A5104780174,C. T. Potter,Physics and Astronomy,3,3,82,,
A5104704943,P. M. Patel,Physics and Astronomy; Medicine,3,3,835,,
A5001929820,Brady O'Connor,Physics and Astronomy; Environmental Science; Medicine,11,3,125,0.538713,0.139385
A5112538820,Minette M. Mohan,Physics and Astronomy; Materials Science; Earth and Planetary Sciences,12,3,155,0.55424,0.083329
A5111952636,Pen Yin,Medicine; Physics and Astronomy,12,3,175,0.280879,0.175838
A5051815904,B. R. Voicu,Physics and Astronomy; Computer Science,5,3,9876,,
A5109099971,Olivia Jensen,Earth and Planetary Sciences; Physics and Astronomy; Environmental Science,4,3,174,0.373869,0
A5051901014,Louis‐Jacques Bourdages,Physics and Astronomy; Environmental Science; Decision Sciences,6,3,22,0.520864,0.234249
A5107935823,The CHIME FRB Collaboration,Physics and Astronomy; Earth and Planetary Sciences; Engineering,4,3,162,0.661383,0
A5102261562,Hyebin Jeon,Physics and Astronomy; Social Sciences,12,3,21,0.60902,0.186842
A5047398118,Melvyn E. Best,Physics and Astronomy,5,3,14,0.317685,0
A5046241901,G. -Z. Li,Physics and Astronomy; Engineering; Chemistry,5,3,22,0.51176,0
A5046037357,K. Radtke,Physics and Astronomy; Medicine; Environmental Science,5,3,131,0.456212,0
A5050185094,Daniel M. Racicot,Neuroscience; Computer Science; Physics and Astronomy,6,3,101,0.67467,0
A5007434440,Steven Reiter,Engineering; Materials Science; Physics and Astronomy,7,3,35,0.793075,0
A5045273485,John Nikolopoulos,Engineering; Physics and Astronomy,6,3,47,0.782433,0.060117
A5107910492,K. Nelson,Physics and Astronomy,4,3,43,,
A5107896838,Y. Li,Physics and Astronomy,4,3,303,,
A5105843625,E. Valiente Moreno,Physics and Astronomy,4,3,23,,
A5024832558,V. C. Maripuri,Engineering; Chemical Engineering; Physics and Astronomy,4,3,67,0.607324,0.1515
A5047356465,D. Filiatrault-Brosseau,Engineering; Physics and Astronomy,3,3,13,0.658943,0.0484
A5062445406,Z. M. McIntyre,Computer Science; Physics and Astronomy,12,3,26,0.629092,0.109178
A5014714872,Véronique Fortier,Medicine; Physics and Astronomy,32,3,67,0.428033,0.135355
A5021953423,Michael Hui,Engineering; Physics and Astronomy,4,3,40,0.604335,0.062065
A5019505006,A. Alousi,Physics and Astronomy; Chemistry,4,3,59,0.743437,0.021566
A5018971953,Guler Yamanoglu,Engineering; Environmental Science; Physics and Astronomy,4,3,73,0.550775,0.220162
A5036364290,Élie Bouffard,Physics and Astronomy; Engineering,6,3,36,0.419767,0.232934
A5034434902,X. Chen,Materials Science; Physics and Astronomy,6,3,253,0.59341,0.138167
A5091280163,W. Al Tamimi,Physics and Astronomy; Chemistry,3,3,56,,
A5111780765,C. Dufour,Physics and Astronomy; Earth and Planetary Sciences; Computer Science,8,3,58,0.465036,0.350884
A5043610661,Maria-Iulia Comanici,Engineering; Physics and Astronomy,5,3,28,0.739851,0.076055
A5017899649,Prakash Panagaden,Computer Science; Physics and Astronomy,4,3,78,0.426019,0.049481
A5017686805,Eléonore Haberer,Medicine; Physics and Astronomy,4,3,66,0.210497,0
A5033780559,Aayushi Kulshrestha,Social Sciences; Computer Science; Physics and Astronomy,6,3,24,0.532161,0.180063
A5090808860,Yu-Jack Shen,Engineering; Materials Science; Physics and Astronomy,3,3,17,,
A5064645370,Bill P. Truong,Physics and Astronomy; Materials Science,9,3,47,0.596223,0.108397
A5039779872,D. G. MARSHALL,Physics and Astronomy; Engineering; Energy,3,3,44,,
A5040141393,P.C. Sullivan,Physics and Astronomy; Materials Science,5,3,21,,
A5039227536,Lisa McBride,Physics and Astronomy; Engineering; Earth and Planetary Sciences,3,3,181,0.565636,0.016506
A5015169263,Michal Depa,Engineering; Physics and Astronomy,4,3,49,0.722114,0.139817
A5014638437,P. Weissfloch,Physics and Astronomy; Engineering,4,3,21,0.418022,0.093228
A5013387019,Sebastian K. Hampl,Engineering; Chemistry; Physics and Astronomy,4,3,61,0.645867,0.092734
A5012201902,H. B. Wang,Materials Science; Physics and Astronomy; Chemistry,4,3,110,0.679244,0.074308
A5052960629,Anusar Farooqui,Engineering; Physics and Astronomy; Earth and Planetary Sciences,9,3,16,0.404455,0.112247
A5037012594,H. Kim,Physics and Astronomy,3,3,148,,
A5035668759,Laurent Guenin,Engineering; Physics and Astronomy,3,3,25,0.541675,0.046867
A5109408805,A. Even,Physics and Astronomy; Materials Science; Social Sciences,8,3,170,0.397841,0.128328
A5105250129,Kenneth J. Ragan,Physics and Astronomy; Computer Science,8,3,233,0.786427,0
A5022090967,Janet L. Gordon,"Environmental Science; Physics and Astronomy; Biochemistry, Genetics and Molecular Biology",12,3,117,0.193748,0.073206
A5018687381,Nirmalya Brahma,Physics and Astronomy,12,3,40,0.576289,0.137936
A5021724570,R. Abdouche,Physics and Astronomy; Engineering; Materials Science,6,3,55,0.682982,0.04529
A5020551693,Anne-Sophie Lucier,Physics and Astronomy; Engineering,6,3,114,0.691536,0.105927
A5018342447,Jean A. Baldwin,"Physics and Astronomy; Materials Science; Biochemistry, Genetics and Molecular Biology",6,3,209,0.575784,0.149383
A5016965199,Niloufar Faghihi,Materials Science; Physics and Astronomy; Engineering,6,3,45,0.557426,0.222088
A5034294417,Nathaniel Leslie,Chemistry; Physics and Astronomy; Materials Science,3,3,26,0.807989,0
A5029807116,R. M. Seddon,Physics and Astronomy; Engineering,5,3,109,,
A5039221027,Raymond H. Putra,Computer Science; Physics and Astronomy,9,3,55,0.554746,0
A5037309384,Vincent Comeau,Physics and Astronomy; Earth and Planetary Sciences,9,3,23,0.648427,0.143501
A5011661741,A Liu,Physics and Astronomy; Engineering; Neuroscience,6,3,32,0.509791,0.306249
